mesurement id;Destination;median(min RTT) from Gandi;median(min RTT) from mPlane;median(min RTT) from LISP-Lab;median(min RTT) from FranceIX;median(min RTT) from LIP6;variance from Gandi;variance from mPlane;variance from LISP-Lab;variance from FranceIX;variance from LIP6;Country;Continent
6964280;5.79.69.118;38.582025000000002;16.72297;27.722204999999999;14.140629000000001;72.653582;0.17880932945662764;0.17155133935520991;14.332108297871935;0.032338530222503402;1215.1314416480054;NL;EU
6963713;42.156.162.55;367.28032949999999;354.5462675;350.51390249999997;294.89024499999999;312.34067100000004;5299.5976842993623;4960.3603145188708;2667.843041265849;506.36493829501194;2459.9143546442156;CN;AS
6963655;223.223.182.210;328.34387400000003;345.44881500000002;253.74364499999999;401.116512;299.568443;691.71199853736334;1344.5126035983226;816.63604395143568;2526.4240484833686;12071.949657816791;CN;AS
6964214;172.217.16.68;2.5474570000000001;1.9346449999999999;19.636945000000001;1.6304289999999999;99.955988000000005;277.39527018231934;0.040925830326036791;6.2688283653710197;0.020511105126236669;45827.894796898145;US;NA
6963583;111.206.227.118;387.36852599999997;342.21548250000001;379.12200250000001;375.99114699999996;482.18352049999999;24064.409414782971;1632.1501195237181;1582.8679637308396;2180.4242474449297;3736.093855858197;CN;AS
6964034;121.14.241.75;393.78631899999999;414.69763250000005;339.10212999999999;307.96652900000004;330.13024200000001;45205.699362486092;2584.5329332050537;3809.0886410421308;182.05768700286177;21541.908100258093;CN;AS
6963772;104.20.93.127;4.2048009999999998;1.8446625000000001;36.149032500000004;1.0736965000000001;76.153359499999993;26.694045888852624;1.7394603690767163;11.421779434377566;2.4608197000898677;472.56510618335261;US;NA
6964238;120.134.33.10;295.70693999999997;327.56542000000002;297.53931499999999;317.544331;367.35674599999999;47.069749486714727;8.7550478991056409;614.03999284516556;261.35545505928201;441.79770760999099;CN;AS
6964204;151.101.129.34;10.045442;1.65686;25.097145000000001;1.3008299999999999;65.624077;858.58832940460911;0.037151926191940202;7.894199652312861;0.016245125558278544;35.625256396732595;US;NA
6964080;68.233.77.233;95.529619499999995;95.439715000000007;122.79133250000001;95.1102925;148.21634950000001;264.58745442976078;11.50580025988312;28.394953062840795;10.6490419590681;360.62151803295183;US;NA
6963796;82.165.230.17;24.805637000000001;23.86842;37.160615;16.504148000000001;122.16885600000001;7204.1690440417824;0.053487277991272605;7.3938670081002869;190.90743852245598;2694.4284782010859;DE;EU
6964160;92.122.19.40;9.4533140000000007;8.3698599999999992;19.441120000000002;9.0811299999999999;129.14844199999999;1053.358210864222;0.70906640665397791;6.4723188330556578;0.63731951685231591;28117.048663833873;GB;EU
6964290;165.254.226.65;157.60054400000001;158.70241999999999;178.50374500000001;168.71656200000001;176.441124;1.8110549490545835;0.088901889977079165;6.4199736221978378;46.709977661145849;1363.0305872360668;US;NA
6964100;104.20.69.204;2.1408;1.8050675;36.149462499999998;1.0309455000000001;64.397197000000006;6.6351909953567043;1.8487487517152004;9.7575129719874365;2.6831758348748003;1575.0924229675898;US;NA
6964170;204.155.149.139;110.978326;111.800465;142.66050000000001;129.32906500000001;161.38217700000001;3.6760965728632558;0.87614032777757289;8.5062032647411456;0.3515279773673437;1139.0513225656443;US;NA
6964190;202.102.90.109;408.82030600000002;434.78500500000001;428.09838000000002;355.02909299999999;454.13922700000001;4943.2434243061698;5283.6006153246426;7811.3901998639176;3219.9929112018167;12527.99818577967;CN;AS
6964248;104.28.27.209;6.3237135000000002;2.3574250000000001;35.80142;1.2848204999999999;64.239372500000002;19.959569568577592;17.934104451643581;11.455471031854042;26.259908430137664;85.361689130866935;US;NA
6963917;91.211.75.193;18.620932;16.321940000000001;28.440580000000001;13.706697999999999;151.905822;1152.0121780607549;0.011994052522873673;7.8158206775303176;0.033961788551089708;2969.1247663026397;NL;EU
6963667;54.222.60.218;370.619978;329.13162999999997;384.68649499999998;393.715755;404.64929799999999;1509.663919007824;1657.9873799180421;1475.758731310128;2929.3120676765197;9369.1700411776219;CN;AS
6964314;104.20.66.152;3.561985;1.9375550000000001;36.11262;1.0630364999999999;77.027343500000001;19.004688878642341;1.7425523436279091;11.30910529869983;2.4643463785786723;1015.7542095017416;US;NA
6964411;81.171.123.200;22.010500499999999;17.459534999999999;37.023367499999999;20.667152000000002;149.16559799999999;11.190867053150983;0.038296866197723663;7.3179233244556654;0.69405734617059445;8664.9584784089348;NL;EU
6964435;104.20.43.155;4.6909450000000001;1.7858000000000001;36.367294999999999;1.0944590000000001;66.060300999999995;820.27252645346255;1.5952377841891872;11.845083481337028;2.3174069781085453;13.838228544932926;US;NA
6964326;91.195.49.131;12.7772185;9.6684175000000003;30.655304999999998;10.658858500000001;164.64809750000001;4.3217387570545851;0.017364038302797986;7.3963634944635137;18.533073076145872;20383.398552264374;DE;EU
6963901;104.25.24.99;3.5182090000000001;1.9432499999999999;36.228205000000003;1.064109;73.740302999999997;7.6311198962536437;1.7890838038611807;10.596946100181635;2.4429410414175181;1366.4704802442507;US;NA
6963762;104.20.29.48;1.7022724999999999;1.6770149999999999;35.578559999999996;1.0092194999999999;64.230156999999991;2.6449720630140008;1.9354295651113131;9.1554903263643794;2.5662996984815742;87.31858082511323;US;NA
6964142;193.51.224.8;2.3808009999999999;0.88983999999999996;8.4694900000000004;7.1718529999999996;58.255116999999998;3.7141739964474745;0.00866200208057674;7.1757670922001759;0.0076514712989545226;979.80569766961844;FR;EU
6964102;104.20.1.139;1.6216330000000001;1.671675;35.782420000000002;0.97028650000000005;64.182157000000004;2.4376283400330698;1.803523462518962;9.315715279673185;2.43768668362407;1860.7458663190528;US;NA
6963955;182.253.238.102;189.53514200000001;315.96419749999995;223.33370000000002;201.98277050000002;279.14732049999998;52.997595025287332;796.56189148838621;95.455854454538979;69.816156222585832;167.96658368354414;ID;AS
6963503;114.134.80.162;249.632306;247.33080000000001;227.72371000000001;247.296953;258.43358799999999;843.3731469350007;340.10787538842811;296.11826941351012;347.98496439067191;271.28575822009037;HK;AS
6964260;194.50.69.124;12.169731000000001;9.6136774999999997;30.5318;10.572309499999999;176.29059549999999;114.40655931974841;0.036143765449784211;7.1520519376160898;3.2644235297726336;45136.774114539417;DE;EU
6963615;216.21.13.12;13.110915;15.180530000000001;37.269597500000003;14.7607055;168.857122;198.84756792476426;0.58416801245234129;8.063051281021032;0.02541683204962774;177.20816541855808;US;NA
6963895;212.77.98.9;43.007240499999995;44.948067500000001;51.653207500000001;42.586736500000001;177.846564;886.43733389392969;0.037913098309181797;340.63969056439407;0.012267157138069676;550.30194107250952;PL;EU
6963919;151.101.128.230;9.7186579999999996;1.6763650000000001;24.858012500000001;1.283847;64.566924999999998;1694.7617690492516;0.057905552374978325;47.660111330373688;0.017826952039219683;19135.040246329885;US;NA
6963768;104.94.192.167;2.342784;1.8094625;11.817857499999999;1.3509905;92.248722999999998;538.02677127729282;0.543062727326731;75.010920291480758;0.018591923928775407;6726.4299761417069;US;NA
6964112;176.32.100.45;83.615633000000003;78.75909;95.872327500000011;80.086014000000006;134.09129100000001;1214.0543157519137;0.027825823338206448;85.439511597358361;18.039424198179841;18655.304292435401;NL;EU
6963879;212.97.32.174;29.536134000000001;17.742347500000001;28.65502;17.234869;140.698396;103.35763425834898;0.03466640745091381;9.1436160512200821;1.7658281206871227;7995.5854641241995;IT;EU
6963885;125.6.146.13;228.97310100000001;239.552955;249.95238499999999;270.23905300000001;271.650102;3721.0035908754867;39.417219837408886;28.581722049062748;9.362353271269324;9927.8637323048679;JP;AS
6963911;162.212.41.11;92.710674999999995;96.009325000000004;116.69645;90.499065999999999;158.86160000000001;1143.8810669214602;144.92059636968415;314.88080561937113;275.28024232087938;60038.16693618297;US;NA
6964451;121.40.21.118;367.13325700000001;447.81155999999999;381.24433499999998;347.44493399999999;467.46326099999999;4830.9549852137061;4793.56958052543;3782.5464713869028;3510.0300094176773;58470.484464910704;CN;AS
6964296;220.243.193.127;10.558465999999999;8.3100050000000003;22.736090000000001;9.1952859999999994;126.76841;2416.5609374993796;0.064065221099330522;8.4752678731966817;31.514781132318184;409.99443532980303;CN;AS
6964465;216.33.197.90;80.149264000000002;79.048249999999996;94.959879999999998;86.843761000000001;135.11426700000001;5.8808128947337286;0.030053757303856742;184.65191828426032;30.180751010225997;72399.424817008185;AR;SA
6964437;37.48.119.34;38.589703999999998;14.321664999999999;29.905102500000002;15.288307499999998;67.969166000000001;9.9585403220243691;0.10005099904999197;7.1309830917573818;0.039898181183645444;1378.7078260392313;NL;EU
6964490;49.129.31.76;233.011246;226.51557;273.90330999999998;278.124301;278.36933599999998;4.6713388942172323;38.264934130073385;15.829608532016353;439.96563872301203;89.740986814929826;JP;AS
6963485;172.217.19.131;4.9017615000000001;2.1675075000000001;20.176842499999999;1.3821810000000001;109.83055;2230.4448073406329;0.043231855076654412;7.0055308232865432;0.010387736634401139;523.42459419205261;US;NA
6964423;216.146.46.10;79.683087999999998;78.495622499999996;91.8625325;78.402636000000001;126.50460150000001;4.2290048740737456;0.025949086645108053;7.7647647452924149;19.35772744385979;37.731050618457076;US;NA
6964405;203.66.53.8;275.58840750000002;269.66693750000002;283.19687750000003;294.915978;286.72786600000001;164.01412471164321;102.12803011322383;3.4151540966903187;65.494488764819664;11239.290913353256;TW;AS
6963818;104.24.3.15;3.343105;1.86991;36.444960000000002;1.084219;67.478029000000006;17.448011867675632;1.744131596967796;10.608570616459312;2.4397308237354047;22.780972853043853;US;NA
6964381;54.163.249.107;92.027153999999996;78.80538;92.692075000000003;86.911298000000002;134.55285900000001;272.56796111782904;0.01437087215315064;98.88572597079191;7.4273107848566386;6880.7619406226704;US;NA
6963786;104.23.197.8;4.7385609999999998;1.8479749999999999;35.991934999999998;1.028896;66.832909999999998;3056.0399134301238;1.529848626323929;10.914662415966244;2.4543245193727388;15.748454882695052;US;NA
6963555;72.21.206.80;83.842193000000009;79.169742500000012;93.469125000000005;80.23266799999999;135.091611;45.643029034820621;0.037190366862642814;147.22179463987848;18.604927707008297;96690.474011387618;US;NA
6963966;66.155.40.250;155.769248;146.57632999999998;164.31430749999998;190.406825;166.31734599999999;1.6256380681814198;92.148263783875251;11.996389521906512;0.47013623936427612;417.01467015192014;US;NA
6963501;95.213.11.146;53.3406825;50.170769999999997;73.597297499999996;51.559578999999999;181.8417005;23.905803143800835;0.14455522154268977;20.549345922785697;6.2026888476390889;84.588094052335975;RU;EU
6964070;37.9.239.32;40.786183999999999;19.015294999999998;62.84646;34.143521999999997;181.39549199999999;254.58463549408583;0.05218390990429863;14.392991964370163;13.804075344425549;172.3964943268239;IT;EU
6963949;124.243.192.30;320.68384099999997;328.984195;428.82519000000002;271.97278899999998;407.25435399999998;2036.3526557265197;3469.3839470880657;6640.1705226364602;266.34027485389737;3399.8341581686791;CN;AS
6964074;104.25.174.27;1.94496;1.6747974999999999;35.513327500000003;0.96780700000000008;64.368780999999998;2906.683536636192;1.6383501534540341;12.181108764966879;208.17168162333658;300.81458213177388;US;NA
6963947;192.33.31.51;5.5180809999999996;1.65133;30.298265000000001;1.052265;144.221981;322.78388319686246;0.017791267671534747;7.5397034194958108;0.0096550007130528376;45.984487953213161;US;NA
6963877;123.30.128.195;285.72908150000001;318.979285;359.5726975;281.250607;350.658886;254.89954103852361;272.25209442645405;608.58592652761797;543.84555216042133;5369.1905515509279;VN;AS
6964002;46.20.153.2;59.028492999999997;54.952824999999997;71.184385000000006;55.700297999999997;199.31524099999999;2359.0543627483839;93.282600624620741;70.59264969084947;95.584886708274439;11615.582810664746;TR;AS
6964387;155.64.49.54;137.94818799999999;136.86821;153.40788499999999;153.88199299999999;158.51292799999999;107.60913457169879;0.33016411595965683;12.796586756202371;0.09268630661018476;27.977443673132814;US;NA
6964138;104.20.64.203;1.919233;1.725255;35.875484999999998;1.000858;64.327692999999996;97.877866036146173;1.626521891329779;11.095743301558342;2.4390048131943085;64.490062691514538;US;NA
6963998;208.93.170.15;148.03510199999999;147.05221499999999;162.76137;144.66581400000001;170.965282;6294.5725993924516;0.072164476172895078;17.463009878620763;2.9408651983178991;100.05961271779303;US;NA
6963820;82.165.229.87;25.519877000000001;19.871739999999999;32.986615;12.943806;119.1414;18.813102541000301;0.035322592330891349;7.5007133919147604;2.7296549901929947;1192.1749293790297;DE;EU
6963711;104.27.6.113;1.6250884999999999;1.7101099999999998;35.708537500000006;0.9848905;64.469773000000004;145.20737505042823;1.8918775997930781;11.980113752610579;2.5577359085965337;5195.2155153258118;US;NA
6963617;104.156.81.194;9.8054419999999993;1.5827599999999999;24.911082499999999;1.1889864999999999;64.306573;1.1411636860938315;0.039335742646450615;7.329620777583032;0.021051139866040527;82.428728487103399;US;NA
6964409;192.0.78.24;11.543810000000001;9.6299299999999999;22.220314999999999;10.101697;160.66486499999999;181.3319844530167;0.044570196528434178;6.4968428304213219;13.515644021091326;659.41037059000234;US;NA
6963673;27.133.208.13;228.13982200000001;215.90965499999999;237.00135;262.677122;236.269104;31.076324264669719;14.510579837012166;118.31305820382651;41.797805448493463;7104.0047648997743;JP;AS
6964312;54.231.241.169;182.56362100000001;246.327775;266.54523499999999;184.062038;344.81440400000002;11508.638358225371;0.89192623500009161;349.04515068093275;53.324769281306473;274.17620390719469;US;NA
6964439;104.16.4.13;10.501633999999999;10.380215;36.285760000000003;11.176721000000001;73.423119;22224.338525089883;18.215270419360294;10.871331440145061;25.891079253369828;246.11431763447229;US;NA
6963675;96.43.149.26;79.503376000000003;78.664455000000004;94.588359999999994;93.162854999999993;148.26780600000001;2394.0947304905449;0.047554649735184883;23.954955877551743;13.882627576227321;4754.9217613513729;US;NA
6963759;192.33.31.56;2.7509769999999998;1.5572950000000001;30.107634999999998;0.99521199999999999;138.824476;4.2196782633750693;0.016888220388989107;6.7800710625548311;0.0051070736127971023;455.63332142206093;US;NA
6964044;173.192.117.80;145.0452775;113.4602225;130.09811000000002;118.435622;152.83625499999999;9.7623281053986748;16.353271670240975;8.2814426479896994;0.88083913132892266;36.910104455687396;US;NA
6964383;172.217.18.233;2.7371530000000002;1.656145;19.179870000000001;1.2220219999999999;99.121939999999995;13.737052897873133;0.020028513506606952;8.8598600496114059;0.0080283026626205029;139.65091109868874;US;NA
6964480;92.62.130.180;71.847566;56.702179999999998;84.636167499999999;32.518740999999999;88.989329999999995;8930.144901733227;0.25639096890077578;10.055556397570951;14.250079195806364;7177.7203311366511;LT;EU
6964108;104.101.185.194;2.923009;1.9400900000000001;11.924245000000001;1.4422630000000001;103.044884;1.2794601451021193;0.042088968527590052;42.605833455565062;9.4123152288799883;300.14000606011354;US;NA
6964144;134.213.2.238;17.914756000000001;11.322340000000001;27.0704925;9.6807529999999993;176.37085099999999;86011.698558191798;0.88170101359394148;5.9268896014104726;0.44990934988780917;1408.5814691503053;GB;EU
6963921;104.16.108.24;10.291969999999999;10.043279999999999;35.803190000000001;11.154407000000001;64.339213000000001;26.208467863086398;17.388631707375708;9.6783767689280538;25.929019084626759;85.29411526497735;US;NA
6963721;54.192.199.95;10.052353999999999;8.9699050000000007;22.388964999999999;15.571978;59.285770999999997;3.2746123160707969;0.080021889041674371;7.5941973979866946;0.052024144455643302;5234.5367560031254;US;NA
6964078;85.111.30.111;59.943563999999995;62.212847499999995;66.874965000000003;55.348262000000005;200.39812000000001;1593.6553691590075;28.419218466514227;7.5343047260246463;0.15107661119423618;83088.942685677277;TR;AS
6964176;161.69.25.181;114.21928700000001;122.22020999999999;136.44492250000002;118.52632199999999;136.7339795;18.039721749602691;0.13226010667272609;14.786068330051355;0.077348877462910706;177607.66803041354;US;NA
6963747;104.20.60.241;1.9852805;1.817955;35.862670000000001;1.0194615;64.286989000000005;4013.9045038893196;1.7504443153079443;11.424945367466194;2.6195402995407009;1237.0771054748723;US;NA
6964014;104.16.50.136;10.228994;10.111655000000001;35.613010000000003;11.128247999999999;64.199437000000003;21.032780540879315;17.856333608494808;10.500361146914292;25.866142483180461;21.703987623512472;US;NA
6964449;151.101.16.144;10.278146;8.0014299999999992;24.221029999999999;8.2032989999999995;142.813468;5.0516857051054584;0.043225225824047489;7.5091381325117661;2.5552576391177353;887.07874333445568;US;NA
6963487;61.135.157.156;407.0243375;344.53267;387.24274000000003;365.683874;408.00468999999998;6144.4485841689602;1362.70621486697;1840.0905961061492;2283.4557588732478;1210997.903307454;CN;AS
6963780;23.200.86.143;2.630401;1.31128;9.3150849999999998;1.526205;139.001116;22.605691429800817;0.031488139558325454;8.7772053195352786;0.020564890655019246;50367.054748194067;FR;EU
6963838;117.21.226.199;365.58036099999998;369.85247500000003;371.16194999999999;321.37448599999999;381.07169199999998;4052.5922950070399;2827.2306239564559;4705.3325074910617;564.74403603726148;1484.5107285207719;CN;AS
6963974;104.20.94.121;4.6963210000000002;1.88083;36.483312499999997;1.0686344999999999;72.248462000000004;842.73492980065089;1.687426088137679;10.957537820072808;2.5985206529593228;27934.24837283892;US;NA
6963611;123.30.175.29;260.57553999999999;290.5330525;342.17028500000004;280.69798500000002;352.45754199999999;116.36628835037627;557.98510033259845;1190.2752405051287;262.45064682389807;356.82037044642891;VN;AS
6963577;133.237.48.124;228.68049400000001;232.43184500000001;296.30273499999998;260.784739;283.08869700000002;25.418026040439198;19.887391752261863;19.105091925622528;23.356585029437035;58.386162739679214;JP;AS
6964242;194.158.2.5;22.485509;1.55409;19.15579;22.299379000000002;78.036879999999996;1192.2375350197615;0.11427944537865413;5.9026062261359753;0.10136317588180256;387055.8263615013;CH;EU
6963854;213.180.141.140;39.585799999999999;38.13541;51.386220000000002;37.748167000000002;180.515365;6.9651627019727149;12.677937129903224;9.7104015052562502;6.4207888669411055;36.648933130501376;PL;EU
6963743;151.101.65.69;9.8081300000000002;1.54606;24.511405;1.335618;64.323853999999997;0.52599584285790668;0.16097144013984899;7.2254602177922536;0.013180412274531433;389.07849417860871;US;NA
6963657;104.20.77.29;1.8566400000000001;1.8447499999999999;35.993780000000001;0.98458500000000004;64.055436999999998;244.46688315004647;1.8412257741705995;11.207905474393925;2.5399988875950239;66705.651710561826;US;NA
6963663;120.24.248.50;459.90614000000005;414.43276249999997;341.8745275;314.03762399999999;408.75540999999998;1677.3911118262718;4005.0317429392298;2519.8582393232978;202.26657847428712;66972.444186822075;CN;AS
6964104;104.19.142.70;10.267393999999999;10.00013;35.645020000000002;11.128403;64.427532999999997;395.15621883636663;16.930707687141865;9.406879071339711;25.928030739491309;37.844986607505469;US;NA
6963800;104.70.242.123;10.799618000000001;9.1780825000000004;50.782740000000004;8.8038004999999995;153.07548650000001;6.5504961781808291;0.047734891167608075;14.857217950939237;0.17110058494431571;27158.972726800079;US;NA
6964316;138.101.8.100;245.64100999999999;217.84415999999999;255.86921000000001;253.31989400000001;251.064626;1.1764689718687951;8.1890279585476975;6.8872819712782452;2.8189921987547923;2304.2067872085786;JP;AS
6963960;74.115.50.109;139.48534000000001;143.8146725;174.50905;145.35893849999999;186.34448550000002;31.093149886814668;1.4409177232214154;7.9673254906413478;5.0846198647996479;2228.5641920962412;US;NA
6964140;149.154.167.99;34.594566999999998;16.1632225;27.239289999999997;11.691404500000001;154.98243150000002;88.488488674342065;10.217911491555833;6.5028844220507223;0.016135482850496336;38.237762142354576;GB;EU
6964288;104.16.29.30;10.245122;10.055092500000001;35.557855000000004;11.150859499999999;64.241677500000009;51.595656736515316;17.337341527311089;10.48675764067136;25.692780004852356;81.870085748879973;US;NA
6963749;104.156.81.217;10.849154;1.6488800000000001;24.939824999999999;1.445619;64.808845000000005;200.10529340025121;0.010855582250051839;7.690025072520112;0.030024897193841407;63910.47015707536;US;NA
6964328;42.121.252.58;359.36032750000004;392.29636500000004;320.4394125;331.629189;360.56224800000001;2332.5972997620274;3226.7541025826276;2276.0265314353901;3112.3256475380831;1318.3205743376773;CN;AS
6964116;178.33.165.129;5.4489609999999997;4.7326874999999999;25.186822499999998;4.6517324999999996;154.93212649999998;127.16756225153939;0.016342173215224198;7.3201956438717541;0.0080426931758022409;94.478838307595723;ES;EU
6963852;184.51.148.152;2.956801;1.5033049999999999;11.90357;1.7224870000000001;102.48885199999999;5803.0254740725322;0.041135140242061718;6.9727983744607798;0.0071275594321221162;2287.7972678954097;NL;EU
6964128;104.16.32.27;10.260482;10.069065;35.608820000000001;11.148771999999999;64.133388999999994;19.803021252781008;17.995055450760308;10.672825673584345;25.881519825745411;81.649705606333342;US;NA
